Time	<x>	<p>	<xsq>	<psq>
511.02	0	0	0	0
512.02	0	0	0	0
513.021	0	0	0	0
514.021	0	0	0	0
515.021	0	0	0	0
516.021	0	0	0	0
517.021	0	0	0	0
518.021	0	0	0	0
519.021	0	0	0	0
520.021	0	0	0	0
521.021	0	0	0	0
522.021	0	0	0	0
523.021	0	0	0	0
524.021	0	0	0	0
525.021	0	0	0	0
526.021	0	0	0	0
527.021	0	0	0	0
528.021	0	0	0	0
529.021	0	0	0	0
530.021	0	0	0	0
531.021	0	0	0	0
532.021	0	0	0	0
533.021	0	0	0	0
534.021	0	0	0	0
535.021	0	0	0	0
536.021	0	0	0	0
537.021	0	0	0	0
538.022	0	0	0	0
539.022	0	0	0	0
540.022	0	0	0	0
541.022	0	0	0	0
542.022	0	0	0	0
543.022	0	0	0	0
544.022	0	0	0	0
545.022	0	0	0	0
546.022	0	0	0	0
547.022	0	0	0	0
548.022	0	0	0	0
549.022	0	0	0	0
550.022	0	0	0	0
551.022	0	0	0	0
552.022	0	0	0	0
553.022	0	0	0	0
554.022	0	0	0	0
555.022	0	0	0	0
556.022	0	0	0	0
557.022	0	0	0	0
558.022	0	0	0	0
559.022	0	0	0	0
560.022	0	0	0	0
561.022	0	0	0	0
562.022	0	0	0	0
563.023	0	0	0	0
564.023	0	0	0	0
565.023	0	0	0	0
566.023	0	0	0	0
567.023	0	0	0	0
568.023	0	0	0	0
569.023	0	0	0	0
570.023	0	0	0	0
571.023	0	0	0	0
572.023	0	0	0	0
573.023	0	0	0	0
574.023	0	0	0	0
575.023	0	0	0	0
576.023	0	0	0	0
577.023	0	0	0	0
578.023	0	0	0	0
579.023	0	0	0	0
580.023	0	0	0	0
581.023	0	0	0	0
582.023	0	0	0	0
583.023	0	0	0	0
584.023	0	0	0	0
585.023	0	0	0	0
586.023	0	0	0	0
587.023	0	0	0	0
588.024	0	0	0	0
589.024	0	0	0	0
590.024	0	0	0	0
591.024	0	0	0	0
592.024	0	0	0	0
593.024	0	0	0	0
594.024	0	0	0	0
595.024	0	0	0	0
596.024	0	0	0	0
597.024	0	0	0	0
598.024	0	0	0	0
599.024	0	0	0	0
600.024	0	0	0	0
601.024	0	0	0	0
602.024	0	0	0	0
603.024	0	0	0	0
604.024	0	0	0	0
605.024	0	0	0	0
606.024	0	0	0	0
607.024	0	0	0	0
608.024	0	0	0	0
609.024	0	0	0	0
610.024	0	0	0	0
611.024	0	0	0	0
612.024	0	0	0	0
613.025	0	0	0	0
614.025	0	0	0	0
615.025	0	0	0	0
616.025	0	0	0	0
617.025	0	0	0	0
618.025	0	0	0	0
619.025	0	0	0	0
620.025	0	0	0	0
621.025	0	0	0	0
622.025	0	0	0	0
623.025	0	0	0	0
624.025	0	0	0	0
625.025	0	0	0	0
626.025	0	0	0	0
627.025	0	0	0	0
628.025	0	0	0	0
629.025	0	0	0	0
630.025	0	0	0	0
631.025	0	0	0	0
632.025	0	0	0	0
633.025	0	0	0	0
634.025	0	0	0	0
635.025	0	0	0	0
636.025	0	0	0	0
637.025	0	0	0	0
638.026	0	0	0	0
639.026	0	0	0	0
640.026	0	0	0	0
641.026	0	0	0	0
642.026	0	0	0	0
643.026	0	0	0	0
644.026	0	0	0	0
645.026	0	0	0	0
646.026	0	0	0	0
647.026	0	0	0	0
648.026	0	0	0	0
649.026	0	0	0	0
650.026	0	0	0	0
651.026	0	0	0	0
652.026	0	0	0	0
653.026	0	0	0	0
654.026	0	0	0	0
655.026	0	0	0	0
656.026	0	0	0	0
657.026	0	0	0	0
658.026	0	0	0	0
659.026	0	0	0	0
660.026	0	0	0	0
661.026	0	0	0	0
662.026	0	0	0	0
663.027	0	0	0	0
664.027	0	0	0	0
665.027	0	0	0	0
666.027	0	0	0	0
667.027	0	0	0	0
668.027	0	0	0	0
669.027	0	0	0	0
670.027	0	0	0	0
671.027	0	0	0	0
672.027	0	0	0	0
673.027	0	0	0	0
674.027	0	0	0	0
675.027	0	0	0	0
676.027	0	0	0	0
677.027	0	0	0	0
678.027	0	0	0	0
679.027	0	0	0	0
680.027	0	0	0	0
681.027	0	0	0	0
682.027	0	0	0	0
683.027	0	0	0	0
684.027	0	0	0	0
685.027	0	0	0	0
686.027	0	0	0	0
687.027	0	0	0	0
688.028	0	0	0	0
689.028	0	0	0	0
690.028	0	0	0	0
691.028	0	0	0	0
692.028	0	0	0	0
693.028	0	0	0	0
694.028	0	0	0	0
695.028	0	0	0	0
696.028	0	0	0	0
697.028	0	0	0	0
698.028	0	0	0	0
699.028	0	0	0	0
700.028	0	0	0	0
701.028	0	0	0	0
702.028	0	0	0	0
703.028	0	0	0	0
704.028	0	0	0	0
705.028	0	0	0	0
706.028	0	0	0	0
707.028	0	0	0	0
708.028	0	0	0	0
709.028	0	0	0	0
710.028	0	0	0	0
711.028	0	0	0	0
712.028	0	0	0	0
713.029	0	0	0	0
714.029	0	0	0	0
715.029	0	0	0	0
716.029	0	0	0	0
717.029	0	0	0	0
718.029	0	0	0	0
719.029	0	0	0	0
720.029	0	0	0	0
721.029	0	0	0	0
722.029	0	0	0	0
723.029	0	0	0	0
724.029	0	0	0	0
725.029	0	0	0	0
726.029	0	0	0	0
727.029	0	0	0	0
728.029	0	0	0	0
729.029	0	0	0	0
730.029	0	0	0	0
731.029	0	0	0	0
732.029	0	0	0	0
733.029	0	0	0	0
734.029	0	0	0	0
735.029	0	0	0	0
736.029	0	0	0	0
737.029	0	0	0	0
738.03	0	0	0	0
739.03	0	0	0	0
740.03	0	0	0	0
741.03	0	0	0	0
742.03	0	0	0	0
743.03	0	0	0	0
744.03	0	0	0	0
745.03	0	0	0	0
746.03	0	0	0	0
747.03	0	0	0	0
748.03	0	0	0	0
749.03	0	0	0	0
750.03	0	0	0	0
751.03	0	0	0	0
752.03	0	0	0	0
753.03	0	0	0	0
754.03	0	0	0	0
755.03	0	0	0	0
756.03	0	0	0	0
757.03	0	0	0	0
758.03	0	0	0	0
759.03	0	0	0	0
760.03	0	0	0	0
761.03	0	0	0	0
762.03	0	0	0	0
763.031	0	0	0	0
764.031	0	0	0	0
765.031	0	0	0	0
766.031	0	0	0	0
767.031	0	0	0	0
768.031	0	0	0	0
769.031	0	0	0	0
770.031	0	0	0	0
771.031	0	0	0	0
772.031	0	0	0	0
773.031	0	0	0	0
774.031	0	0	0	0
775.031	0	0	0	0
776.031	0	0	0	0
777.031	0	0	0	0
778.031	0	0	0	0
779.031	0	0	0	0
780.031	0	0	0	0
781.031	0	0	0	0
782.031	0	0	0	0
783.031	0	0	0	0
784.031	0	0	0	0
785.031	0	0	0	0
786.031	0	0	0	0
787.031	0	0	0	0
788.032	0	0	0	0
789.032	0	0	0	0
790.032	0	0	0	0
791.032	0	0	0	0
792.032	0	0	0	0
793.032	0	0	0	0
794.032	0	0	0	0
795.032	0	0	0	0
796.032	0	0	0	0
797.032	0	0	0	0
798.032	0	0	0	0
799.032	0	0	0	0
800.032	0	0	0	0
801.032	0	0	0	0
802.032	0	0	0	0
803.032	0	0	0	0
804.032	0	0	0	0
805.032	0	0	0	0
806.032	0	0	0	0
807.032	0	0	0	0
808.032	0	0	0	0
809.032	0	0	0	0
810.032	0	0	0	0
811.032	0	0	0	0
812.032	0	0	0	0
813.033	0	0	0	0
814.033	0	0	0	0
815.033	0	0	0	0
816.033	0	0	0	0
817.033	0	0	0	0
818.033	0	0	0	0
819.033	0	0	0	0
820.033	0	0	0	0
821.033	0	0	0	0
822.033	0	0	0	0
823.033	0	0	0	0
824.033	0	0	0	0
825.033	0	0	0	0
826.033	0	0	0	0
827.033	0	0	0	0
828.033	0	0	0	0
829.033	0	0	0	0
830.033	0	0	0	0
831.033	0	0	0	0
832.033	0	0	0	0
833.033	0	0	0	0
834.033	0	0	0	0
835.033	0	0	0	0
836.033	0	0	0	0
837.033	0	0	0	0
838.034	0	0	0	0
839.034	0	0	0	0
840.034	0	0	0	0
841.034	0	0	0	0
842.034	0	0	0	0
843.034	0	0	0	0
844.034	0	0	0	0
845.034	0	0	0	0
846.034	0	0	0	0
847.034	0	0	0	0
848.034	0	0	0	0
849.034	0	0	0	0
850.034	0	0	0	0
851.034	0	0	0	0
852.034	0	0	0	0
853.034	0	0	0	0
854.034	0	0	0	0
855.034	0	0	0	0
856.034	0	0	0	0
857.034	0	0	0	0
858.034	0	0	0	0
859.034	0	0	0	0
860.034	0	0	0	0
861.034	0	0	0	0
862.034	0	0	0	0
863.035	0	0	0	0
864.035	0	0	0	0
865.035	0	0	0	0
866.035	0	0	0	0
867.035	0	0	0	0
868.035	0	0	0	0
869.035	0	0	0	0
870.035	0	0	0	0
871.035	0	0	0	0
872.035	0	0	0	0
873.035	0	0	0	0
874.035	0	0	0	0
875.035	0	0	0	0
876.035	0	0	0	0
877.035	0	0	0	0
878.035	0	0	0	0
879.035	0	0	0	0
880.035	0	0	0	0
881.035	0	0	0	0
882.035	0	0	0	0
883.035	0	0	0	0
884.035	0	0	0	0
885.035	0	0	0	0
886.035	0	0	0	0
887.035	0	0	0	0
888.036	0	0	0	0
889.036	0	0	0	0
890.036	0	0	0	0
891.036	0	0	0	0
892.036	0	0	0	0
893.036	0	0	0	0
894.036	0	0	0	0
895.036	0	0	0	0
896.036	0	0	0	0
897.036	0	0	0	0
898.036	0	0	0	0
899.036	0	0	0	0
900.036	0	0	0	0
901.036	0	0	0	0
902.036	0	0	0	0
903.036	0	0	0	0
904.036	0	0	0	0
905.036	0	0	0	0
906.036	0	0	0	0
907.036	0	0	0	0
908.036	0	0	0	0
909.036	0	0	0	0
910.036	0	0	0	0
911.036	0	0	0	0
912.036	0	0	0	0
913.037	0	0	0	0
914.037	0	0	0	0
915.037	0	0	0	0
916.037	0	0	0	0
917.037	0	0	0	0
918.037	0	0	0	0
919.037	0	0	0	0
920.037	0	0	0	0
921.037	0	0	0	0
922.037	0	0	0	0
923.037	0	0	0	0
924.037	0	0	0	0
925.037	0	0	0	0
926.037	0	0	0	0
927.037	0	0	0	0
928.037	0	0	0	0
929.037	0	0	0	0
930.037	0	0	0	0
931.037	0	0	0	0
932.037	0	0	0	0
933.037	0	0	0	0
934.037	0	0	0	0
935.037	0	0	0	0
936.037	0	0	0	0
937.037	0	0	0	0
938.038	0	0	0	0
939.038	0	0	0	0
940.038	0	0	0	0
941.038	0	0	0	0
942.038	0	0	0	0
943.038	0	0	0	0
944.038	0	0	0	0
945.038	0	0	0	0
946.038	0	0	0	0
947.038	0	0	0	0
948.038	0	0	0	0
949.038	0	0	0	0
950.038	0	0	0	0
951.038	0	0	0	0
952.038	0	0	0	0
953.038	0	0	0	0
954.038	0	0	0	0
955.038	0	0	0	0
956.038	0	0	0	0
957.038	0	0	0	0
958.038	0	0	0	0
959.038	0	0	0	0
960.038	0	0	0	0
961.038	0	0	0	0
962.038	0	0	0	0
963.039	0	0	0	0
964.039	0	0	0	0
965.039	0	0	0	0
966.039	0	0	0	0
967.039	0	0	0	0
968.039	0	0	0	0
969.039	0	0	0	0
970.039	0	0	0	0
971.039	0	0	0	0
972.039	0	0	0	0
973.039	0	0	0	0
974.039	0	0	0	0
975.039	0	0	0	0
976.039	0	0	0	0
977.039	0	0	0	0
978.039	0	0	0	0
979.039	0	0	0	0
980.039	0	0	0	0
981.039	0	0	0	0
982.039	0	0	0	0
983.039	0	0	0	0
984.039	0	0	0	0
985.039	0	0	0	0
986.039	0	0	0	0
987.039	0	0	0	0
988.04	0	0	0	0
989.04	0	0	0	0
990.04	0	0	0	0
991.04	0	0	0	0
992.04	0	0	0	0
993.04	0	0	0	0
994.04	0	0	0	0
995.04	0	0	0	0
996.04	0	0	0	0
997.04	0	0	0	0
998.04	0	0	0	0
999.04	0	0	0	0
1000.04	0	0	0	0
1001.04	0	0	0	0
1002.04	0	0	0	0
1003.04	0	0	0	0
1004.04	0	0	0	0
1005.04	0	0	0	0
1006.04	0	0	0	0
1007.04	0	0	0	0
1008.04	0	0	0	0
1009.04	0	0	0	0
1010.04	0	0	0	0
1011.04	0	0	0	0
1012.04	0	0	0	0
1013.04	0	0	0	0
1014.04	0	0	0	0
1015.04	0	0	0	0
1016.04	0	0	0	0
1017.04	0	0	0	0
1018.04	0	0	0	0
1019.04	0	0	0	0
1020.04	0	0	0	0
1021.04	0	0	0	0
1022.04	0	0	0	0
1023.04	0	0	0	0
1024.04	0	0	0	0
1025.04	0	0	0	0
1026.04	0	0	0	0
1027.04	0	0	0	0
1028.04	0	0	0	0
1029.04	0	0	0	0
1030.04	0	0	0	0
1031.04	0	0	0	0
1032.04	0	0	0	0
1033.04	0	0	0	0
1034.04	0	0	0	0
1035.04	0	0	0	0
1036.04	0	0	0	0
1037.04	0	0	0	0
1038.04	0	0	0	0
1039.04	0	0	0	0
1040.04	0	0	0	0
1041.04	0	0	0	0
1042.04	0	0	0	0
1043.04	0	0	0	0
1044.04	0	0	0	0
1045.04	0	0	0	0
1046.04	0	0	0	0
1047.04	0	0	0	0
1048.04	0	0	0	0
1049.04	0	0	0	0
1050.04	0	0	0	0
1051.04	0	0	0	0
1052.04	0	0	0	0
1053.04	0	0	0	0
1054.04	0	0	0	0
1055.04	0	0	0	0
1056.04	0	0	0	0
1057.04	0	0	0	0
1058.04	0	0	0	0
1059.04	0	0	0	0
1060.04	0	0	0	0
1061.04	0	0	0	0
1062.04	0	0	0	0
1063.04	0	0	0	0
1064.04	0	0	0	0
1065.04	0	0	0	0
1066.04	0	0	0	0
1067.04	0	0	0	0
1068.04	0	0	0	0
1069.04	0	0	0	0
1070.04	0	0	0	0
1071.04	0	0	0	0
1072.04	0	0	0	0
1073.04	0	0	0	0
1074.04	0	0	0	0
1075.04	0	0	0	0
1076.04	0	0	0	0
1077.04	0	0	0	0
1078.04	0	0	0	0
1079.04	0	0	0	0
1080.04	0	0	0	0
1081.04	0	0	0	0
1082.04	0	0	0	0
1083.04	0	0	0	0
1084.04	0	0	0	0
1085.04	0	0	0	0
1086.04	0	0	0	0
1087.04	0	0	0	0
1088.04	0	0	0	0
1089.04	0	0	0	0
1090.04	0	0	0	0
1091.04	0	0	0	0
1092.04	0	0	0	0
1093.04	0	0	0	0
1094.04	0	0	0	0
1095.04	0	0	0	0
1096.04	0	0	0	0
1097.04	0	0	0	0
1098.04	0	0	0	0
1099.04	0	0	0	0
1100.04	0	0	0	0
1101.04	0	0	0	0
1102.04	0	0	0	0
1103.04	0	0	0	0
1104.04	0	0	0	0
1105.04	0	0	0	0
1106.04	0	0	0	0
1107.04	0	0	0	0
1108.04	0	0	0	0
1109.04	0	0	0	0
1110.04	0	0	0	0
1111.04	0	0	0	0
1112.04	0	0	0	0
1113.04	0	0	0	0
1114.04	0	0	0	0
1115.04	0	0	0	0
1116.04	0	0	0	0
1117.04	0	0	0	0
1118.04	0	0	0	0
1119.04	0	0	0	0
1120.04	0	0	0	0
1121.04	0	0	0	0
1122.04	0	0	0	0
1123.04	0	0	0	0
1124.04	0	0	0	0
1125.05	0	0	0	0
1126.05	0	0	0	0
1127.05	0	0	0	0
1128.05	0	0	0	0
1129.05	0	0	0	0
1130.05	0	0	0	0
1131.05	0	0	0	0
1132.05	0	0	0	0
1133.05	0	0	0	0
1134.05	0	0	0	0
1135.05	0	0	0	0
1136.05	0	0	0	0
1137.05	0	0	0	0
1138.05	0	0	0	0
1139.05	0	0	0	0
1140.05	0	0	0	0
1141.05	0	0	0	0
1142.05	0	0	0	0
1143.05	0	0	0	0
1144.05	0	0	0	0
1145.05	0	0	0	0
1146.05	0	0	0	0
1147.05	0	0	0	0
1148.05	0	0	0	0
1149.05	0	0	0	0
1150.05	0	0	0	0
1151.05	0	0	0	0
1152.05	0	0	0	0
1153.05	0	0	0	0
1154.05	0	0	0	0
1155.05	0	0	0	0
1156.05	0	0	0	0
1157.05	0	0	0	0
1158.05	0	0	0	0
1159.05	0	0	0	0
1160.05	0	0	0	0
1161.05	0	0	0	0
1162.05	0	0	0	0
1163.05	0	0	0	0
1164.05	0	0	0	0
1165.05	0	0	0	0
1166.05	0	0	0	0
1167.05	0	0	0	0
1168.05	0	0	0	0
1169.05	0	0	0	0
1170.05	0	0	0	0
1171.05	0	0	0	0
1172.05	0	0	0	0
1173.05	0	0	0	0
1174.05	0	0	0	0
1175.05	0	0	0	0
1176.05	0	0	0	0
1177.05	0	0	0	0
1178.05	0	0	0	0
1179.05	0	0	0	0
1180.05	0	0	0	0
1181.05	0	0	0	0
1182.05	0	0	0	0
1183.05	0	0	0	0
1184.05	0	0	0	0
1185.05	0	0	0	0
1186.05	0	0	0	0
1187.05	0	0	0	0
1188.05	0	0	0	0
1189.05	0	0	0	0
1190.05	0	0	0	0
1191.05	0	0	0	0
1192.05	0	0	0	0
1193.05	0	0	0	0
1194.05	0	0	0	0
1195.05	0	0	0	0
1196.05	0	0	0	0
1197.05	0	0	0	0
1198.05	0	0	0	0
1199.05	0	0	0	0
1200.05	0	0	0	0
1201.05	0	0	0	0
1202.05	0	0	0	0
1203.05	0	0	0	0
1204.05	0	0	0	0
1205.05	0	0	0	0
1206.05	0	0	0	0
1207.05	0	0	0	0
1208.05	0	0	0	0
1209.05	0	0	0	0
1210.05	0	0	0	0
1211.05	0	0	0	0
1212.05	0	0	0	0
1213.05	0	0	0	0
1214.05	0	0	0	0
1215.05	0	0	0	0
1216.05	0	0	0	0
1217.05	0	0	0	0
1218.05	0	0	0	0
1219.05	0	0	0	0
1220.05	0	0	0	0
1221.05	0	0	0	0
1222.05	0	0	0	0
1223.05	0	0	0	0
1224.05	0	0	0	0
1225.05	0	0	0	0
1226.05	0	0	0	0
1227.05	0	0	0	0
1228.05	0	0	0	0
1229.05	0	0	0	0
1230.05	0	0	0	0
1231.05	0	0	0	0
1232.05	0	0	0	0
1233.05	0	0	0	0
1234.05	0	0	0	0
1235.05	0	0	0	0
1236.05	0	0	0	0
1237.05	0	0	0	0
1238.05	0	0	0	0
1239.05	0	0	0	0
1240.05	0	0	0	0
1241.05	0	0	0	0
1242.05	0	0	0	0
1243.05	0	0	0	0
1244.05	0	0	0	0
1245.05	0	0	0	0
1246.05	0	0	0	0
1247.05	0	0	0	0
1248.05	0	0	0	0
1249.05	0	0	0	0
1250.05	0	0	0	0
1251.05	0	0	0	0
1252.05	0	0	0	0
1253.05	0	0	0	0
1254.05	0	0	0	0
1255.05	0	0	0	0
1256.05	0	0	0	0
1257.05	0	0	0	0
1258.05	0	0	0	0
1259.05	0	0	0	0
1260.05	0	0	0	0
1261.05	0	0	0	0
1262.05	0	0	0	0
1263.05	0	0	0	0
1264.05	0	0	0	0
1265.05	0	0	0	0
1266.05	0	0	0	0
1267.05	0	0	0	0
1268.05	0	0	0	0
1269.05	0	0	0	0
1270.05	0	0	0	0
1271.05	0	0	0	0
1272.05	0	0	0	0
1273.05	0	0	0	0
1274.05	0	0	0	0
1275.05	0	0	0	0
1276.05	0	0	0	0
1277.05	0	0	0	0
1278.05	0	0	0	0
1279.05	0	0	0	0
1280.05	0	0	0	0
1281.05	0	0	0	0
1282.05	0	0	0	0
1283.05	0	0	0	0
1284.05	0	0	0	0
1285.05	0	0	0	0
1286.05	0	0	0	0
1287.05	0	0	0	0
1288.05	0	0	0	0
1289.05	0	0	0	0
1290.05	0	0	0	0
1291.05	0	0	0	0
1292.05	0	0	0	0
1293.05	0	0	0	0
1294.05	0	0	0	0
1295.05	0	0	0	0
1296.05	0	0	0	0
1297.05	0	0	0	0
1298.05	0	0	0	0
1299.05	0	0	0	0
1300.05	0	0	0	0
1301.05	0	0	0	0
1302.05	0	0	0	0
1303.05	0	0	0	0
1304.05	0	0	0	0
1305.05	0	0	0	0
1306.05	0	0	0	0
1307.05	0	0	0	0
1308.05	0	0	0	0
1309.05	0	0	0	0
1310.05	0	0	0	0
1311.05	0	0	0	0
1312.05	0	0	0	0
1313.05	0	0	0	0
1314.05	0	0	0	0
1315.05	0	0	0	0
1316.05	0	0	0	0
1317.05	0	0	0	0
1318.05	0	0	0	0
1319.05	0	0	0	0
1320.05	0	0	0	0
1321.05	0	0	0	0
1322.05	0	0	0	0
1323.05	0	0	0	0
1324.05	0	0	0	0
1325.05	0	0	0	0
1326.05	0	0	0	0
1327.05	0	0	0	0
1328.05	0	0	0	0
1329.05	0	0	0	0
1330.05	0	0	0	0
1331.05	0	0	0	0
1332.05	0	0	0	0
1333.05	0	0	0	0
1334.05	0	0	0	0
1335.05	0	0	0	0
1336.05	0	0	0	0
1337.05	0	0	0	0
1338.05	0	0	0	0
1339.05	0	0	0	0
1340.05	0	0	0	0
1341.05	0	0	0	0
1342.05	0	0	0	0
1343.05	0	0	0	0
1344.05	0	0	0	0
1345.05	0	0	0	0
1346.05	0	0	0	0
1347.05	0	0	0	0
1348.05	0	0	0	0
1349.05	0	0	0	0
1350.05	0	0	0	0
1351.05	0	0	0	0
1352.05	0	0	0	0
1353.05	0	0	0	0
1354.05	0	0	0	0
1355.05	0	0	0	0
1356.05	0	0	0	0
1357.05	0	0	0	0
1358.05	0	0	0	0
1359.05	0	0	0	0
1360.05	0	0	0	0
1361.05	0	0	0	0
1362.05	0	0	0	0
1363.05	0	0	0	0
1364.05	0	0	0	0
1365.05	0	0	0	0
1366.05	0	0	0	0
1367.05	0	0	0	0
1368.05	0	0	0	0
1369.05	0	0	0	0
1370.05	0	0	0	0
1371.05	0	0	0	0
1372.05	0	0	0	0
1373.05	0	0	0	0
1374.05	0	0	0	0
1375.06	0	0	0	0
1376.06	0	0	0	0
1377.06	0	0	0	0
1378.06	0	0	0	0
1379.06	0	0	0	0
1380.06	0	0	0	0
1381.06	0	0	0	0
1382.06	0	0	0	0
1383.06	0	0	0	0
1384.06	0	0	0	0
1385.06	0	0	0	0
1386.06	0	0	0	0
1387.06	0	0	0	0
1388.06	0	0	0	0
1389.06	0	0	0	0
1390.06	0	0	0	0
1391.06	0	0	0	0
1392.06	0	0	0	0
1393.06	0	0	0	0
1394.06	0	0	0	0
1395.06	0	0	0	0
1396.06	0	0	0	0
1397.06	0	0	0	0
1398.06	0	0	0	0
1399.06	0	0	0	0
1400.06	0	0	0	0
1401.06	0	0	0	0
1402.06	0	0	0	0
1403.06	0	0	0	0
1404.06	0	0	0	0
1405.06	0	0	0	0
1406.06	0	0	0	0
1407.06	0	0	0	0
1408.06	0	0	0	0
1409.06	0	0	0	0
1410.06	0	0	0	0
1411.06	0	0	0	0
1412.06	0	0	0	0
1413.06	0	0	0	0
1414.06	0	0	0	0
1415.06	0	0	0	0
1416.06	0	0	0	0
1417.06	0	0	0	0
1418.06	0	0	0	0
1419.06	0	0	0	0
1420.06	0	0	0	0
1421.06	0	0	0	0
